TRS_TYPE,NAMAOUTLET,TGL_INVC,NAMABARANG,QTYSALES
SALES,SUMBER SEGAR LESTARI.CV (BRASTAGI RANTAU),08-04-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),3
SALES,SMARCO MANDIRI SUKSES.PT,08-04-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,ANUGRAH PERSADA.Ap,09-04-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,PT. KALIMAS GLOBAL ASIA,09-04-2022,NATURALLE VIT E 250IU (BTL/30S),72
SALES,RIZKY.Ap,09-04-2022,CHAMPS VIT C 100MG (BTL/30),1
SALES,RIZKY.Ap,09-04-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),1
SALES,SINAR BINTANG.Ap,11-04-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),4
SALES,SINAR BINTANG.Ap,11-04-2022,NATURALLE FISH OIL 1000MG (BTL/60S),4
SALES,HARRY NA JAYA FARMA.Ap,11-04-2022,NATURALLE FISH OIL 1000MG (BTL/60S),2
RETUR,TIARA.Ap,12-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,TIARA.Ap,12-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,MITHA FARMA.Ap,12-04-2022,CHAMPS VIT C 100MG (BTL/30),-1
RETUR,BERSAMA SEHAT.Ap,12-04-2022,CHAMPS VIT C 100MG (BTL/30),-1
RETUR,BERSAMA SEHAT.Ap,12-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,BUNDA.Ap,12-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,BUNDA.Ap,12-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,REZEKY/MECIN.Tk,12-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,REZEKY/MECIN.Tk,12-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,GEMILANG.Ap,12-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,MURNI.TO,12-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,MURNI.TO,12-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SEHATI.Ap,12-04-2022,CHAMPS VIT C 100MG (BTL/30),-1
RETUR,SEHATI.Ap,12-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,BIDAN NATALIA BR GIRSANG  TO SUMBER SEHAT,12-04-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),1
RETUR,BERSAMA.TO,13-04-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),-3
RETUR,YOHANA FARMA.Ap,13-04-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),-1
SALES,MW RAMBUTAN 2.Ap,13-04-2022,NATURALLE VIT E 250IU (BTL/30S),2
SALES,DAMAI SEJAHTERA.Ap,13-04-2022,CHAMPS EMULSION (BTL/200ML),2
SALES,DAMAI SEJAHTERA.Ap,13-04-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),1
SALES,SERASI.Ap,13-04-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,TANJUNG SARI.Ap,14-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),1
SALES,PT. KALIMAS GLOBAL ASIA,14-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),48
SALES,SEHAT FARMA. AP,14-04-2022,MAXITON SOFT CAP (BTL/30S),12
RETUR,MEGA SAKTI.TO,18-04-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),-3
RETUR,KOPERASI SERBA USAHA BINTANG ABADI NUSANTARA,18-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-5
RETUR,GUNA F.Ap,18-04-2022,CHAMPS EMULSION (BTL/200ML),-1
RETUR,MERAPI MANDIRI.Ap,18-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-5
RETUR,CHACHA.Ap,18-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,YASMIN.Ap,18-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,YASMIN.Ap,18-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,HIDUP SEHAT.Ap,18-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,HIDUP SEHAT.Ap,18-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,PANE FARMA.Ap,18-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,PANE FARMA.Ap,18-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,BIDARA.Ap,18-04-2022,CHAMPS EMULSION (BTL/200ML),3
RETUR,PELANGI.Ap,19-04-2022,MAXITON SOFT CAP (BTL/30S),-1
RETUR,PELANGI.Ap,19-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SELAYANG.Ap,19-04-2022,MAXITON SOFT CAP (BTL/30S),-1
SALES,GUNA F.Ap,19-04-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),1
SALES,GUNA F.Ap,19-04-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,ARMA JAYA.Ap,19-04-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),1
SALES,ARMA JAYA.Ap,19-04-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),1
SALES,BONA 1.Ap,19-04-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),2
SALES,BONA 1.Ap,19-04-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,PT. KALIMAS GLOBAL ASIA,19-04-2022,MAXITON SOFT CAP (BTL/30S),36
SALES,JAKARTA.Ap,20-04-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,JAKARTA.Ap,20-04-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
RETUR,MURAH.Ap,21-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,ASEAN.Ap,21-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,ASEAN.Ap,21-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,BAHAGIA.TO,21-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,BAHAGIA.TO,21-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,KARYA RAYA.Ap,21-04-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),1
SALES,KARYA RAYA.Ap,21-04-2022,NATURALLE VIT E 250IU (BTL/30S),1
SALES,KARYA RAYA.Ap,21-04-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),1
SALES,KARYA RAYA.Ap,21-04-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,KARYA RAYA.Ap,21-04-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),1
SALES,KARYA RAYA.Ap,21-04-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),1
SALES,DELI.Ap,21-04-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,PT. KALIMAS GLOBAL ASIA,21-04-2022,CHAMPS EMULSION (BTL/200ML),48
SALES,BINTANG FARMA. CV,21-04-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BINTANG FARMA. CV,21-04-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,BINTANG FARMA. CV,21-04-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
SALES,PT. KALIMAS GLOBAL ASIA,21-04-2022,NATURALLE FISH OIL 1000MG (BTL/60S),36
SALES,TANJUNG SARI.Ap,21-04-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,ARTA SEHAT.Ap,21-04-2022,CHAMPS EMULSION (BTL/200ML),7
SALES,KASIH AGAPE.Ap,21-04-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,BINTANG FARMA. CV,22-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),288
SALES,BINTANG FARMA. CV,22-04-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,RAYA JAYA.Ap,22-04-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,CAHAYA RAYA.Ap,22-04-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),4
SALES,PT. KALIMAS GLOBAL ASIA,22-04-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,PT. KALIMAS GLOBAL ASIA,22-04-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,BETHESDA BERKAT. AP,23-04-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,MARYAM.Ap,23-04-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,LASMARO PASARIBU.Bidan,23-04-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),1
SALES,RIZKY.Ap,23-04-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),1
SALES,CAHAYA. TO,23-04-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,RAMAIDA SIBURIAN.Bidan,23-04-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),2
RETUR,JATI NEGARA.Ap,25-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,JATI NEGARA.Ap,25-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SEHAT SERASI.Ap,25-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,SEHAT SERASI.Ap,25-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,HIDUP SEHAT,25-04-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,AGUNG.TO,25-04-2022,NATURALLE VIT E 250IU (BTL/30S),36
SALES,SARI GUNUNG.Ap,25-04-2022,CHAMPS EMULSION (BTL/200ML),120
SALES,GAMA.Ap,25-04-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,GAMA.Ap,25-04-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),2
SALES,BERSAMA.TO,25-04-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,NALAMBOK.Ap,26-04-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,SAUDARA JAYA.Ap,26-04-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,SAUDARA JAYA.Ap,26-04-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,BONA JAYA.AP,26-04-2022,NATURALLE VIT E 250IU (BTL/30S),72
SALES,BINTANG FARMA. CV,26-04-2022,NATURALLE VIT E 250IU (BTL/30S),48
SALES,BINTANG FARMA. CV,26-04-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,GUNA F.Ap,27-04-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,MARYAM.Ap,27-04-2022,CHAMPS EMULSION (BTL/200ML),3
RETUR,PT. MENARA ANUGERAH SENTOSA,28-04-2022,CHAMPS EMULSION (BTL/200ML),-2
SALES,BONA JAYA.AP,28-04-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,HORISAN.Ap,28-04-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),7
SALES,PT. KALIMAS GLOBAL ASIA,28-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),48
RETUR,SUDARSO.Ap,29-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,SUDARSO.Ap,29-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,RAJAWALI.Ap,29-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,RAJAWALI.Ap,29-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,RIZA KARYA.TO,29-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,RIZA KARYA.TO,29-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SEKIP JAYA.Ap,29-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,SUMBER SEGAR LESTARI.CV (BRASTAGI RANTAU),29-04-2022,CHAMPS EMULSION (BTL/200ML),-5
SALES,RAYA JAYA.Ap,29-04-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),1
SALES,NASIONAL FARMA.Ap,29-04-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,RANI. KLINIK PRATAMA,29-04-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,AL- BAROKAH. UD.,29-04-2022,CHAMPS EMULSION (BTL/200ML),48
SALES,RIZKY.Ap,29-04-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,RAYA IV.Ap,29-04-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,RAYA IV.Ap,29-04-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),1
SALES,BONA JAYA.AP,29-04-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),48
SALES,AGUNG.TO,29-04-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),26
SALES,SARI GUNUNG.Ap,29-04-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,SARI GUNUNG.Ap,29-04-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,SARI GUNUNG.Ap,29-04-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,AGUNG.TO,29-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,AGUNG.TO,29-04-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),38
SALES,AGUNG.TO,29-04-2022,NATURALLE FISH OIL 1000MG (BTL/60S),16
SALES,RAYA JAYA.Ap,29-04-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,KOPERASI SERBA USAHA BINTANG ABADI NUSANTARA,29-04-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,HARRY NA JAYA FARMA.Ap,29-04-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,PANCUR BATU.Ap,29-04-2022,CHAMPS EMULSION (BTL/200ML),4
RETUR,NAGA MAS.TO,30-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,NAGA MAS.TO,30-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,WINCO.TO,30-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,ANUGERAH.TO,29-04-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,SINAR BINTANG.Ap,29-04-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,KAYLA FARMA.Ap,29-04-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,SARI GUNUNG.Ap,29-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),12
SALES,RAYA IV.Ap,29-04-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,APHING.TO,29-04-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,INDAH.Ap,29-04-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,NASIONAL FARMA.Ap,29-04-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,AGUNG.TO,29-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
SALES,PT. KALIMAS GLOBAL ASIA,29-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,SAUDARA JAYA.Ap,30-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,BONA JAYA.AP,30-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),72
SALES,BONA JAYA.AP,30-04-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,PT. KALIMAS GLOBAL ASIA,30-04-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,VITA SARI.Ap,30-04-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),53
SALES,VITA SARI.Ap,30-04-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,30-04-2022,NATURALLE VIT E 250IU (BTL/30S),36
SALES,VITA SARI.Ap,30-04-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,VITA SARI.Ap,30-04-2022,CHAMPS EMULSION (BTL/200ML),72
SALES,VITA SARI.Ap,30-04-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),84
RETUR,RAYA JAYA.Ap,04-05-2022,CHAMPS EMULSION (BTL/200ML),-6
RETUR,RAYA JAYA.Ap,04-05-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),-1
SALES,NUSA INDAH. AP,05-05-2022,CHAMPS EMULSION (BTL/200ML),6
RETUR,PANCUR BATU.Ap,06-05-2022,CHAMPS EMULSION (BTL/200ML),-2
RETUR,HARRY NA JAYA FARMA.Ap,06-05-2022,CHAMPS EMULSION (BTL/200ML),-4
RETUR,RIZKY.Ap,06-05-2022,CHAMPS EMULSION (BTL/200ML),-1
RETUR,KAYLA FARMA.Ap,06-05-2022,CHAMPS EMULSION (BTL/200ML),-2
RETUR,INDAH.Ap,06-05-2022,CHAMPS EMULSION (BTL/200ML),-2
RETUR,AURA.Ap,06-05-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
SALES,RAYA VI.Ap,06-05-2022,CHAMPS VIT C 100MG (BTL/30),6
SALES,SURYA FARMA JAYA.Ap,09-05-2022,MAXITON SOFT CAP (BTL/30S),1
RETUR,AHMAD SAMSURI. AP,10-05-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-1
RETUR,AHMAD SAMSURI. AP,10-05-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,MATAHARI.Ap,10-05-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,HISYAM.AP,10-05-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,HISYAM.AP,10-05-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,SAUDARA JAYA.Ap,11-05-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,SAUDARA JAYA.Ap,11-05-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,SAUDARA JAYA.Ap,11-05-2022,MAXITON SOFT CAP (BTL/30S),36
SALES,SAUDARA JAYA.Ap,11-05-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,SAUDARA JAYA.Ap,11-05-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,SAUDARA JAYA.Ap,11-05-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,SAUDARA JAYA.Ap,11-05-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),18
SALES,SAUDARA JAYA.Ap,11-05-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),6
SALES,RAYA III.Ap,11-05-2022,CHAMPS EMULSION (BTL/200ML),7
SALES,KURNIA FARMA.Ap,11-05-2022,CHAMPS EMULSION (BTL/200ML),7
SALES,SERASI.Ap,11-05-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,MW RAMBUTAN 2.Ap,11-05-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,DETTY.Ap,13-05-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,RAFIF FARMA.Ap,13-05-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,VITA SARI.Ap,13-05-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,VITA SARI.Ap,13-05-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,PT. KALIMAS GLOBAL ASIA,13-05-2022,NATURALLE VIT E 250IU (BTL/30S),36
SALES,VITA SARI.Ap,14-05-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
RETUR,SERASI.Ap,17-05-2022,CHAMPS EMULSION (BTL/200ML),-4
SALES,MATAHARI.Ap,17-05-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,PT. KALIMAS GLOBAL ASIA,17-05-2022,NATURALLE VIT E 250IU (BTL/30S),36
SALES,NASIONAL FARMA.Ap,19-05-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,*** KARYAWAN ***,20-05-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,EVA HUTAHAEAN.Bidan,20-05-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,EVA HUTAHAEAN.Bidan,20-05-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,BINTANG FARMA. CV,20-05-2022,CHAMPS VIT C 100MG (BTL/30),48
SALES,BINTANG FARMA. CV,20-05-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,BINTANG FARMA. CV,20-05-2022,NATURALLE FISH OIL 1000MG (BTL/60S),30
SALES,MURAH.Ap,21-05-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,TERANG FARMA.Ap,21-05-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,ARDUMAS.Bidan,21-05-2022,CHAMPS EMULSION (BTL/200ML),6
RETUR,HUSADA.Ap,23-05-2022,CHAMPS EMULSION (BTL/200ML),-2
RETUR,SERBA GUNA.TO,23-05-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
RETUR,SURYA FARMA JAYA.Ap,23-05-2022,CHAMPS EMULSION (BTL/200ML),-3
RETUR,NASIONAL FARMA.Ap,23-05-2022,CHAMPS EMULSION (BTL/200ML),-3
RETUR,APHING.TO,23-05-2022,CHAMPS EMULSION (BTL/200ML),-4
RETUR,ANUGERAH.TO,23-05-2022,CHAMPS EMULSION (BTL/200ML),-4
RETUR,PELITA 3. AP,23-05-2022,CHAMPS EMULSION (BTL/200ML),-3
SALES,DAMANIK.Bidan,23-05-2022,CHAMPS EMULSION (BTL/200ML),3
RETUR,RIDHO.Ap,24-05-2022,CHAMPS EMULSION (BTL/200ML),-2
RETUR,BUDIMAN JAYA.TO,24-05-2022,CHAMPS EMULSION (BTL/200ML),-2
SALES,EVA HUTAHAEAN.Bidan,24-05-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),6
SALES,EVA HUTAHAEAN.Bidan,24-05-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,EVA HUTAHAEAN.Bidan,24-05-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),3
SALES,EVA HUTAHAEAN.Bidan,24-05-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),3
SALES,VITA SARI.Ap,24-05-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,MATAHARI.Ap,24-05-2022,CHAMPS VIT C 100MG (BTL/30),7
SALES,RIDHO.Ap,24-05-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,PT. KALIMAS GLOBAL ASIA,25-05-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,PT. KALIMAS GLOBAL ASIA,25-05-2022,CHAMPS EMULSION (BTL/200ML),48
SALES,PT. KALIMAS GLOBAL ASIA,25-05-2022,CHAMPS EMULSION (BTL/200ML),42
SALES,WIJAYA.Ap,25-05-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),2
SALES,WIJAYA.Ap,25-05-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),2
SALES,WIJAYA.Ap,25-05-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,AGUNG.TO,25-05-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,SAUDARA JAYA.Ap,25-05-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),17
SALES,SAUDARA JAYA.Ap,25-05-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
RETUR,MITRA MULTI MARGA.PT,27-05-2022,CHAMPS EMULSION (BTL/200ML),-10
RETUR,SERASI.Ap,27-05-2022,CHAMPS EMULSION (BTL/200ML),-3
SALES,SINAR BINTANG 3. AP,27-05-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,BONA 1.Ap,28-05-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),2
SALES,SINAR RAYA.Ap,28-05-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,CAHAYA RAYA.Ap,28-05-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),6
SALES,VITA SARI.Ap,28-05-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,SAUDARA JAYA.Ap,28-05-2022,MAXITON SOFT CAP (BTL/30S),36
SALES,PHALMA AGUNG.Ap,30-05-2022,NATURALLE FISH OIL 1000MG (BTL/60S),6
SALES,PHALMA AGUNG.Ap,30-05-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),2
SALES,ARMA JAYA. AP,31-05-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,PHALMA AGUNG.Ap,31-05-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,BONA JAYA.AP,31-05-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,AGUNG.TO,31-05-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BINTANG FARMA. CV,31-05-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BINTANG FARMA. CV,31-05-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
SALES,BINTANG FARMA. CV,31-05-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),5
SALES,BINTANG FARMA. CV,31-05-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),67
SALES,BONA JAYA.AP,31-05-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,SERASI.Ap,31-05-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,RIDHO.Ap,31-05-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,BUDIMAN JAYA.TO,31-05-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,SURYA FARMA JAYA.Ap,31-05-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,MITRA MULTI MARGA.PT,31-05-2022,CHAMPS EMULSION (BTL/200ML),10
SALES,HUSADA.Ap,31-05-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,BONA JAYA.AP,31-05-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,ANDA.TO,31-05-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,RAYA IV.Ap,31-05-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),1
SALES,RAYA IV.Ap,31-05-2022,NATURALLE VIT E 250IU (BTL/30S),1
SALES,HARAPAN BARU. AP,31-05-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,PELITA 3. AP,31-05-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,MEGAH TETAP SAKTI.PT,31-05-2022,CHAMPS EMULSION (BTL/200ML),72
SALES,SAUDARA JAYA.Ap,31-05-2022,CHAMPS EMULSION (BTL/200ML),48
SALES,SAUDARA JAYA.Ap,31-05-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,SAUDARA JAYA.Ap,31-05-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
