TRS_TYPE,NAMAOUTLET,TGL_INVC,NAMABARANG,QTYSALES
SALES,KURNIA FARMA.Ap,09-14-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,ALMAQVIRA.Ap,09-15-2022,CHAMPS EMULSION (BTL/200ML),2
SALES,SINAR BINTANG.Ap,09-15-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,SINAR BINTANG.Ap,09-15-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),2
SALES,VITA SARI.Ap,09-15-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,VITA SARI.Ap,09-15-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),12
SALES,VITA SARI.Ap,09-15-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,SARI GUNUNG.Ap,09-15-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,VITA SARI.Ap,09-15-2022,CHAMPS EMULSION (BTL/350ML),36
RETUR,SETIA FARMA.Ap,09-16-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-1
RETUR,PHALMA AGUNG.Ap,09-16-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-3
RETUR,PHALMA AGUNG.Ap,09-16-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),-1
RETUR,SUMBER SEGAR LESTARI.CV (BRASTAGI RANTAU),09-16-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-3
SALES,PT. KALIMAS GLOBAL ASIA,09-16-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,ANDA.TO,09-16-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,PT. KALIMAS GLOBAL ASIA,09-19-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,BINTANG FARMA. CV,09-20-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BINTANG FARMA. CV,09-20-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,BINTANG FARMA. CV,09-20-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
RETUR,BONA JAYA.AP,09-21-2022,CHAMPS VIT C 100MG (BTL/30),0
RETUR,BONA JAYA.AP,09-21-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-60
SALES,KELUARGA.Ap,09-21-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,PT. KALIMAS GLOBAL ASIA,09-21-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,MITRA.Ap,09-21-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,BUDIMAN JAYA.TO,09-21-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,BAZZAR DUOPHARMA MEDAN,09-22-2022,CHAMPS VIT C 100MG (BTL/30),5
SALES,BINTANG FARMA. CV,09-22-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,TERANG FARMA.Ap,09-22-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,AGUNG.TO,09-22-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,AGUNG.TO,09-22-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,KARYA RAYA.Ap,09-22-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,ARMA JAYA. AP,09-23-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,RAYA VI.Ap,09-23-2022,CHAMPS EMULSION (BTL/200ML),2
SALES,RAYA VI.Ap,09-23-2022,CHAMPS EMULSION (BTL/350ML),2
SALES,RAYA VI.Ap,09-23-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),3
SALES,RAYA VI.Ap,09-23-2022,CHAMPS VIT C 100MG (BTL/30),3
RETUR,AL-KAFFAH MART,09-24-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-4
RETUR,AL- BAROKAH. UD.,09-26-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-19
RETUR,AL- BAROKAH. UD.,09-26-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-48
RETUR,TANJUNG SARI.Ap,09-26-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-1
SALES,KOPERASI SERBA USAHA BINTANG ABADI NUSANTARA,09-26-2022,CHAMPS VIT C 100MG (BTL/30),6
SALES,GABE REJEKI.Ap,09-26-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,GABE REJEKI.Ap,09-26-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,TANJUNG SARI.Ap,09-27-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,HORISAN.Ap,09-27-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,WINATA.Ap,09-27-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,VITA SARI.Ap,09-27-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,OKE SUPERMARKET,09-27-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,OKE SUPERMARKET,09-27-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),3
SALES,LIA.Ap,09-28-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,RAYA IV.Ap,09-28-2022,CHAMPS EMULSION (BTL/200ML),8
SALES,RAYA IV.Ap,09-28-2022,CHAMPS EMULSION (BTL/350ML),4
SALES,LAMHOT.Ap,09-29-2022,CHAMPS EMULSION (BTL/200ML),7
SALES,SAUDARA BARU.Ap,09-29-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,SAUDARA BARU.Ap,09-29-2022,NATURALLE VIT E 250IU (BTL/30S),12
SALES,SAUDARA BARU.Ap,09-29-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,SAUDARA BARU.Ap,09-29-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,SAUDARA JAYA.Ap,09-29-2022,CHAMPS VIT C 100MG (BTL/30),8
SALES,SAUDARA JAYA.Ap,09-29-2022,CHAMPS VIT C 100MG (BTL/30),16
SALES,VITA SARI.Ap,09-30-2022,CHAMPS EMULSION (BTL/200ML),36
SALES,VITA SARI.Ap,09-30-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,VITA SARI.Ap,09-30-2022,NATURALLE FISH OIL 1000MG (BTL/60S),30
SALES,SARI GUNUNG.Ap,09-30-2022,CHAMPS EMULSION (BTL/350ML),60
SALES,SERASI. KLINIK PRATAMA,09-30-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,AL- BAROKAH. UD.,09-30-2022,CHAMPS VIT C 100MG (BTL/30),48
SALES,AL- BAROKAH. UD.,09-30-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,AL- BAROKAH. UD.,09-30-2022,NATURALLE FISH OIL 1000MG (BTL/60S),48
SALES,DIAMOND.Swalayan,09-30-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),6
SALES,DIAMOND.Swalayan,09-30-2022,CHAMPS VIT C 100MG (BTL/30),6
SALES,HIDUP SEHAT,09-30-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,EVA HUTAHAEAN.Bidan,09-30-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,EVA HUTAHAEAN.Bidan,09-30-2022,NATURALLE VIT E 250IU (BTL/30S),12
SALES,EVA HUTAHAEAN.Bidan,09-30-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,PT. KALIMAS GLOBAL ASIA,09-30-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,PT. KALIMAS GLOBAL ASIA,09-30-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,ROMERO.Ap,09-30-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,PT. KALIMAS GLOBAL ASIA,09-30-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,BINTANG FARMA. CV,09-30-2022,CHAMPS EMULSION (BTL/350ML),60
SALES,BINTANG FARMA. CV,09-30-2022,MAXITON SOFT CAP (BTL/30S),27
SALES,BINTANG FARMA. CV,09-30-2022,MAXITON SOFT CAP (BTL/30S),9
SALES,BINTANG FARMA. CV,09-30-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,AGUNG.TO,09-30-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,AGUNG.TO,09-30-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,AGUNG.TO,09-30-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),21
SALES,VITA SARI.Ap,09-30-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,VITA SARI.Ap,09-30-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
SALES,NALAMBOK.Ap,09-30-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,MITRA.Ap,09-30-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,MITRA.Ap,09-30-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,MITRA.Ap,09-30-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,BONA JAYA.AP,09-30-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,BONA JAYA.AP,09-30-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,09-30-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BONA JAYA.AP,09-30-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),16
SALES,SARI GUNUNG.Ap,09-30-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,AGUNG.TO,09-30-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,AGUNG.TO,09-30-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,BONA JAYA.AP,09-30-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),144
SALES,KARYAWAN RINI BOETARS,10-04-2022,CHAMPS EMULSION (BTL/200ML),1
SALES,BONA JAYA.AP,10-05-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,BONA JAYA.AP,10-06-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,10-06-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,BONA JAYA.AP,10-06-2022,NATURALLE FISH OIL 1000MG (BTL/60S),20
SALES,BINTANG FARMA. CV,10-06-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,TANJUNG SARI.Ap,10-10-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,SAUDARA JAYA.Ap,10-11-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,SAUDARA JAYA.Ap,10-11-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,SAUDARA JAYA.Ap,10-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA JAYA.Ap,10-11-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,10-12-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,10-12-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BONA JAYA.AP,10-12-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),21
SALES,BONA JAYA.AP,10-12-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,BONA 1. AP,10-12-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,BONA 1. AP,10-12-2022,CHAMPS EMULSION (BTL/350ML),4
SALES,ANUGRAH PERSADA.Ap,10-12-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,BINTANG FARMA. CV,10-12-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,BINTANG FARMA. CV,10-12-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BINTANG FARMA. CV,10-12-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,GAMMA. AP,10-13-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,RIDHO.Ap,10-13-2022,CHAMPS EMULSION (BTL/200ML),4
RETUR,AL-KAFFAH MART,10-15-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-4
SALES,KURNIA FARMA.Ap,10-15-2022,CHAMPS EMULSION (BTL/200ML),2
SALES,KURNIA FARMA.Ap,10-15-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),1
SALES,KURNIA FARMA.Ap,10-15-2022,CHAMPS VIT C 100MG (BTL/30),1
SALES,OK.Swalayan,10-15-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),3
SALES,OKE SUPERMARKET,10-15-2022,CHAMPS VIT C 100MG (BTL/30),3
SALES,YAMIN.Ap,10-17-2022,CHAMPS EMULSION (BTL/200ML),1
SALES,GLUGUR JAYA.Ap,10-17-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,TERANG FARMA.Ap,10-17-2022,CHAMPS VIT C 100MG (BTL/30),10
SALES,RIZKI.TO,10-17-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,KASIH.Ap,10-18-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,TERANG FARMA.Ap,10-18-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,GOMOS. AP,10-19-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,JASA FARMA.Ap,10-19-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,KOTA PINANG.Ap,10-19-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,KOTA PINANG.Ap,10-19-2022,CHAMPS EMULSION (BTL/350ML),4
SALES,KARYA BUDI.Ap,10-19-2022,CHAMPS EMULSION (BTL/200ML),7
SALES,KARYA BUDI.Ap,10-19-2022,CHAMPS EMULSION (BTL/350ML),7
SALES,TRYA.TO,10-20-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,BUDIMAN JAYA.TO,10-20-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,BUDIMAN JAYA.TO,10-20-2022,CHAMPS EMULSION (BTL/350ML),4
SALES,MEDAN.Ap,10-20-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,VITA JAYA FARMA.Ap,10-20-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,RIZKY FARMA.Ap,10-21-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,RIZKY FARMA.Ap,10-21-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,SEHAT FARMA. AP,10-21-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,DETTY.Ap,10-21-2022,NATURALLE FISH OIL 1000MG (BTL/60S),2
SALES,ROMERO.Ap,10-26-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,DETTY.Ap,10-26-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,PHALMA AGUNG.Ap,10-27-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,AGUNG.TO,10-27-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,AGUNG.TO,10-27-2022,NATURALLE VIT E 250IU (BTL/30S),36
SALES,BINTANG FARMA. CV,10-27-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
RETUR,JAYA ANUGRAH SUKSES ABADI.PT (MANHATTAN),10-28-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-49
SALES,VITA SARI.Ap,10-29-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,VITA SARI.Ap,10-29-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,10-29-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,VITA SARI.Ap,10-29-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,VITA SARI.Ap,10-29-2022,NATURALLE FISH OIL 1000MG (BTL/60S),36
SALES,VITA SARI.Ap,10-29-2022,CHAMPS EMULSION (BTL/350ML),45
SALES,BONA JAYA.AP,10-29-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,10-29-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),19
SALES,BONA JAYA.AP,10-29-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,BONA JAYA.AP,10-29-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
SALES,MANJUR.Ap,10-31-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,BONA JAYA.AP,10-31-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,AGUNG.TO,10-31-2022,MAXITON SOFT CAP (BTL/30S),50
SALES,AGUNG.TO,10-31-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,AGUNG.TO,10-31-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),24
SALES,VITA SARI.Ap,10-31-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),72
RETUR,PT. MENARA ANUGERAH SENTOSA,11-03-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),-41
SALES,ANDA.TO,11-02-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,BONA 1. AP,11-07-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),4
SALES,SAUDARA JAYA.Ap,11-09-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA JAYA.Ap,11-09-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,SAUDARA JAYA.Ap,11-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,PT. KALIMAS GLOBAL ASIA,11-10-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,PT. KALIMAS GLOBAL ASIA,11-10-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,PT. KALIMAS GLOBAL ASIA,11-10-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BINTANG FARMA. CV,11-12-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,BINTANG FARMA. CV,11-12-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
SALES,BONA JAYA.AP,11-12-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,11-12-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,11-12-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,PT. KALIMAS GLOBAL ASIA,11-12-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,PT. KALIMAS GLOBAL ASIA,11-12-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,BONA JAYA.AP,11-14-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),19
SALES,BINTANG FARMA. CV,11-15-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,PT. KALIMAS GLOBAL ASIA,11-15-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,RAYA IV.Ap,11-16-2022,CHAMPS VIT C 100MG (BTL/30),26
SALES,BONA JAYA.AP,11-16-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BINTANG FARMA. CV,11-16-2022,CHAMPS VIT C 100MG (BTL/30),48
SALES,KARYA RAYA.Ap,11-16-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,DAMAI SEJAHTERA.Ap,11-16-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,PT. KALIMAS GLOBAL ASIA,11-17-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BONA 1. AP,11-17-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),4
SALES,BONA 1. AP,11-17-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,KARYAWAN  JUNAIDI,11-19-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,AGUNG.TO,11-19-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,KALIMAS.Ap,11-21-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,KALIMAS.Ap,11-21-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),3
SALES,RAYA VI.Ap,11-22-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),4
SALES,RAYA VI.Ap,11-22-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,VITA JAYA FARMA.Ap,11-23-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,PT. KALIMAS GLOBAL ASIA,11-23-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,VITA SARI.Ap,11-24-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,11-24-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,VITA SARI.Ap,11-24-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,SINAR BINTANG.Ap,11-24-2022,CHAMPS VIT C 100MG (BTL/30),7
SALES,SINAR BINTANG.Ap,11-24-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,DETTY.Ap,11-24-2022,NATURALLE VIT E 250IU (BTL/30S),2
SALES,BONA 1. AP,11-25-2022,MAXITON SOFT CAP (BTL/30S),3
SALES,KASIH AGAPE.Ap,11-25-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),6
SALES,RAYA JAYA.Ap,11-26-2022,CHAMPS VIT C 100MG (BTL/30),6
SALES,SARI GUNUNG.Ap,11-26-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,BERSAMA.TO,11-26-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,SMARCO MANDIRI SUKSES.PT,11-26-2022,CHAMPS VIT C 100MG (BTL/30),3
SALES,PT. KALIMAS GLOBAL ASIA,11-28-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,PT. KALIMAS GLOBAL ASIA,11-28-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,11-28-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,AGUNG.TO,11-28-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,AGUNG.TO,11-30-2022,MAXITON SOFT CAP (BTL/30S),120
SALES,BONA JAYA.AP,11-30-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,PT. KALIMAS GLOBAL ASIA,11-30-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,AGUNG.TO,11-30-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,SARI GUNUNG.Ap,11-30-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SARI GUNUNG.Ap,11-30-2022,CHAMPS VIT C 100MG (BTL/30),48
SALES,SARI GUNUNG.Ap,11-30-2022,MAXITON SOFT CAP (BTL/30S),36
SALES,SARI GUNUNG.Ap,11-30-2022,NATURALLE VIT E 250IU (BTL/30S),12
SALES,SARI GUNUNG.Ap,11-30-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),24
SALES,SARI GUNUNG.Ap,11-30-2022,MAXITON SOFT CAP (BTL/30S),36
SALES,MITRA.Ap,11-30-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,AGUNG.TO,11-30-2022,NATURALLE VIT E 250IU (BTL/30S),34
SALES,AGUNG.TO,11-30-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,BONA JAYA.AP,11-30-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,11-30-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,BONA JAYA.AP,11-30-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BONA JAYA.AP,11-30-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BONA JAYA.AP,11-30-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BONA JAYA.AP,11-30-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,BONA JAYA.AP,11-30-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,SAUDARA BARU.Ap,11-30-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,SAUDARA BARU.Ap,11-30-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,SAUDARA BARU.Ap,11-30-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA BARU.Ap,11-30-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,SAUDARA BARU.Ap,11-30-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,SAUDARA BARU.Ap,11-30-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,SAUDARA BARU.Ap,11-30-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,VITA SARI.Ap,11-30-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,VITA SARI.Ap,11-30-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
RETUR,VITA JAYA FARMA.Ap,12-05-2022,MAXITON SOFT CAP (BTL/30S),-2
SALES,ARMA JAYA. AP,12-07-2022,MAXITON SOFT CAP (BTL/30S),3
SALES,AGUNG.TO,12-07-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,PT. KALIMAS GLOBAL ASIA,12-08-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,SERASI.Ap,12-08-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,ANDA.TO,12-08-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,PT. KALIMAS GLOBAL ASIA,12-09-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,PT. KALIMAS GLOBAL ASIA,12-09-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,MEGAH TETAP SAKTI.PT,12-10-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),6
SALES,EVA HUTAHAEAN.Bidan,12-13-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,AGUNG.TO,12-13-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,SUMBER SEGAR LESTARI.CV (BRASTAGI RANTAU),12-15-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),3
SALES,PT. KALIMAS GLOBAL ASIA,12-19-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),36
SALES,PT. KALIMAS GLOBAL ASIA,12-19-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BONA JAYA.AP,12-19-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,BONA JAYA.AP,12-20-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,12-20-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BONA JAYA.AP,12-20-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,BONA JAYA.AP,12-20-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,KASIH.Ap,12-20-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,MAJU.Ap,12-20-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),12
SALES,MAJU.Ap,12-20-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,AGUNG.TO,12-21-2022,NATURALLE FISH OIL 1000MG (BTL/60S),36
SALES,BONA 1. AP,12-23-2022,CHAMPS VIT C 100MG (BTL/30),3
SALES,BONA 1. AP,12-23-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),6
SALES,BONA 1. AP,12-23-2022,CHAMPS VIT C 100MG (BTL/30),6
RETUR,SINAR BARU.AP,12-26-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),-1
RETUR,SINAR BARU.AP,12-26-2022,NATURALLE VIT E 250IU (BTL/30S),-8
