TRS_TYPE,NAMAOUTLET,TGL_INVC,NAMABARANG,QTYSALES
SALES,BINTANG FARMA. CV,44734,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,SUSU NEW ASIA MANDIRI. TK,44734,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,AGUNG.TO,44734,MAXITON SOFT CAP (BTL/30S),50
SALES,BONA JAYA.AP,44735,CHAMPS EMULSION (BTL/200ML),48
SALES,ANUGRAH PERSADA.Ap,44735,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,GABE REJEKI.Ap,44735,CHAMPS EMULSION (BTL/200ML),4
SALES,DELI.Ap,44735,CHAMPS VIT C 100MG (BTL/30),12
RETUR,KARYA RAYA.Ap,44736,NATURALLE BETA CAROTENE 6MG (BTL/30S),-1
RETUR,KARYA RAYA.Ap,44736,NATURALLE VIT E 250IU (BTL/30S),-1
RETUR,KARYA RAYA.Ap,44736,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),-1
RETUR,KARYA RAYA.Ap,44736,NATURALLE TONGKAT ALI PLUS (BTL/60),-1
RETUR,KARYA RAYA.Ap,44736,NATURALLE KACIP FATIMAH PLUS (BTL/60),-1
SALES,KAYLA FARMA.Ap,44736,CHAMPS EMULSION (BTL/200ML),4
SALES,BUANA INDAH.Ap,44736,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BUANA INDAH.Ap,44736,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,SUSU NEW ASIA MANDIRI. TK,44736,NATURALLE GARLIC OIL 3000MG (BTL/100S),1
SALES,HARRY NA JAYA FARMA.Ap,44739,NATURALLE BETA CAROTENE 6MG (BTL/30S),2
SALES,BIDARA.Ap,44739,CHAMPS EMULSION (BTL/200ML),4
SALES,KOPERASI SERBA USAHA BINTANG ABADI NUSANTARA,44739,CHAMPS VIT C 100MG (BTL/30),12
SALES,VITA SARI.Ap,44739,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),1
SALES,VITA SARI.Ap,44739,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),71
SALES,RAYA IV.Ap,44740,CHAMPS VIT C 100MG (BTL/30),12
SALES,RAYA IV.Ap,44740,NATURALLE BETA CAROTENE 6MG (BTL/30S),2
SALES,RAYA IV.Ap,44740,NATURALLE VIT E 250IU (BTL/30S),1
SALES,LIA.Ap,44740,CHAMPS EMULSION (BTL/200ML),4
SALES,LIA.Ap,44740,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),4
SALES,LIA.Ap,44740,CHAMPS VIT C 100MG (BTL/30),4
SALES,RAYA III.Ap,44740,NATURALLE FISH OIL 1000MG (BTL/60S),2
SALES,BONA JAYA.AP,44740,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,BONA JAYA.AP,44740,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,AGUNG.TO,44741,CHAMPS VIT C 100MG (BTL/30),24
SALES,AGUNG.TO,44741,NATURALLE VIT E 250IU (BTL/30S),36
SALES,ROMERO.Ap,44741,MAXITON SOFT CAP (BTL/30S),2
SALES,OKE.Swalayan,44741,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),3
SALES,OKE.Swalayan,44741,CHAMPS VIT C 100MG (BTL/30),3
SALES,OKE.Swalayan,44741,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),3
SALES,BONA JAYA.AP,44741,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),72
SALES,SINAR RAYA.Ap,44742,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,SINAR RAYA.Ap,44742,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,SAFIRA.Ap,44742,CHAMPS EMULSION (BTL/200ML),4
SALES,EVA HUTAHAEAN.Bidan,44742,MAXITON SOFT CAP (BTL/30S),12
SALES,AL- BAROKAH. UD.,44742,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),6
SALES,DJULIANA THANUR.Dr,44742,NATURALLE VIT E 250IU (BTL/30S),12
SALES,SAUDARA BARU.Ap,44742,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA BARU.Ap,44742,CHAMPS VIT C 100MG (BTL/30),24
SALES,SAUDARA BARU.Ap,44742,MAXITON SOFT CAP (BTL/30S),24
SALES,SAUDARA BARU.Ap,44742,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,SAUDARA BARU.Ap,44742,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,PT. KALIMAS GLOBAL ASIA,44742,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,PT. KALIMAS GLOBAL ASIA,44742,NATURALLE VIT E 250IU (BTL/30S),48
SALES,PT. KALIMAS GLOBAL ASIA,44742,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),48
SALES,PT. KALIMAS GLOBAL ASIA,44742,NATURALLE VIT E 250IU (BTL/30S),48
SALES,SARI GUNUNG.Ap,44742,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),36
SALES,SARI GUNUNG.Ap,44742,MAXITON SOFT CAP (BTL/30S),36
SALES,SARI GUNUNG.Ap,44742,NATURALLE BETA CAROTENE 6MG (BTL/30S),36
SALES,SARI GUNUNG.Ap,44742,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,SARI GUNUNG.Ap,44742,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,SARI GUNUNG.Ap,44742,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,VITA SARI.Ap,44742,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),63
SALES,VITA SARI.Ap,44742,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BONA JAYA.AP,44742,MAXITON SOFT CAP (BTL/30S),48
SALES,BONA JAYA.AP,44742,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,BONA JAYA.AP,44742,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,BONA JAYA.AP,44742,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,SUDARSO.Ap,44742,CHAMPS EMULSION (BTL/200ML),3
SALES,MITRA.Ap,44742,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,AGUNG.TO,44742,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,AGUNG.TO,44742,NATURALLE TONGKAT ALI PLUS (BTL/60),13
SALES,AGUNG.TO,44742,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,VITA SARI.Ap,44742,MAXITON SOFT CAP (BTL/30S),72
SALES,MITRA.Ap,44742,CHAMPS VIT C 100MG (BTL/30),12
SALES,VITA SARI.Ap,44742,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),105
SALES,VITA SARI.Ap,44742,NATURALLE VIT E 250IU (BTL/30S),24
SALES,PAK PAK. TO,44749,CHAMPS VIT C 100MG (BTL/30),12
SALES,LAJU SEHAT. AP,44750,MAXITON SOFT CAP (BTL/30S),4
SALES,WATIYEM.Bidan,44753,CHAMPS VIT C 100MG (BTL/30),4
RETUR,PT. MENARA ANUGERAH SENTOSA,44754,NATURALLE BETA CAROTENE 6MG (BTL/30S),-1
SALES,GUNA F.Ap,44754,MAXITON SOFT CAP (BTL/30S),2
SALES,MW RAMBUTAN 2.Ap,44754,MAXITON SOFT CAP (BTL/30S),1
SALES,ANDA.TO,44754,MAXITON SOFT CAP (BTL/30S),12
SALES,BERSAMA.TO,44755,NATURALLE TONGKAT ALI PLUS (BTL/60),3
SALES,BAZZAR DUOPHARMA MEDAN,44756,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),1
SALES,VITA SARI.Ap,44757,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,VITA SARI.Ap,44757,NATURALLE TONGKAT ALI PLUS (BTL/60),12
SALES,CAHAYA RAYA.Ap,44757,NATURALLE GARLIC OIL 3000MG (BTL/100S),6
RETUR,ALMAQVIRA.Ap,44760,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,BIDAN NATALIA BR GIRSANG  TO SUMBER SEHAT,44760,MAXITON SOFT CAP (BTL/30S),1
SALES,BINTANG FARMA. CV,44761,MAXITON SOFT CAP (BTL/30S),30
SALES,BINTANG FARMA. CV,44761,NATURALLE BETA CAROTENE 6MG (BTL/30S),18
SALES,BINTANG FARMA. CV,44761,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,BINTANG FARMA. CV,44761,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,BINTANG FARMA. CV,44761,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
SALES,KASIH AGAPE.Ap,44761,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,TIOSBEL.TO,44765,NATURALLE VIT E 250IU (BTL/30S),1
SALES,TIOSBEL.TO,44765,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,TIOSBEL.TO,44765,NATURALLE GARLIC OIL 3000MG (BTL/100S),1
SALES,DETTY.Ap,44767,MAXITON SOFT CAP (BTL/30S),4
SALES,AGUNG.TO,44767,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,NALAMBOK.Ap,44768,NATURALLE FISH OIL 1000MG (BTL/60S),6
SALES,SAUDARA JAYA.Ap,44770,CHAMPS VIT C 100MG (BTL/30),24
SALES,SAUDARA JAYA.Ap,44770,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,SAUDARA JAYA.Ap,44770,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,AGUNG.TO,44771,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,SAUDARA JAYA.Ap,44771,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA JAYA.Ap,44771,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,SAUDARA JAYA.Ap,44771,NATURALLE VIT E 250IU (BTL/30S),20
SALES,SAUDARA JAYA.Ap,44771,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),20
SALES,SAUDARA JAYA.Ap,44771,NATURALLE FISH OIL 1000MG (BTL/60S),13
SALES,SAUDARA JAYA.Ap,44771,NATURALLE GARLIC OIL 3000MG (BTL/100S),20
SALES,SAUDARA JAYA.Ap,44771,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),20
SALES,BONA JAYA.AP,44771,CHAMPS VIT C 100MG (BTL/30),0
SALES,BONA JAYA.AP,44771,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),60
SALES,WATIYEM.Bidan,44772,CHAMPS VIT C 100MG (BTL/30),50
SALES,DAMANIK.Bidan,44772,CHAMPS EMULSION (BTL/200ML),4
SALES,NALAMBOK.Ap,44772,NATURALLE VIT E 250IU (BTL/30S),12
SALES,NALAMBOK.Ap,44772,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,OKE.Ap,44772,CHAMPS EMULSION (BTL/200ML),12
SALES,SARI GUNUNG.Ap,44772,CHAMPS EMULSION (BTL/200ML),120
SALES,SARI GUNUNG.Ap,44772,CHAMPS EMULSION (BTL/350ML),60
SALES,SARI GUNUNG.Ap,44772,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,AGUNG.TO,44772,CHAMPS EMULSION (BTL/350ML),12
SALES,AGUNG.TO,44772,NATURALLE VIT E 250IU (BTL/30S),36
SALES,BONA JAYA.AP,44772,CHAMPS EMULSION (BTL/350ML),24
SALES,VITA SARI.Ap,44772,CHAMPS EMULSION (BTL/200ML),72
SALES,VITA SARI.Ap,44772,CHAMPS EMULSION (BTL/350ML),60
SALES,VITA SARI.Ap,44772,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,44772,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,VITA SARI.Ap,44772,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,VITA SARI.Ap,44772,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),72
SALES,RAFIF FARMA.Ap,44772,CHAMPS EMULSION (BTL/200ML),4
SALES,ALMAQVIRA.Ap,44772,CHAMPS EMULSION (BTL/200ML),3
SALES,CITY.Ap,44772,CHAMPS EMULSION (BTL/200ML),4
SALES,SAFIRA.Ap,44772,CHAMPS EMULSION (BTL/200ML),4
SALES,AGUNG.TO,44772,MAXITON SOFT CAP (BTL/30S),50
SALES,AGUNG.TO,44772,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,NORA.Ap,44772,CHAMPS EMULSION (BTL/200ML),4
SALES,KARYA RAYA.Ap,44772,CHAMPS EMULSION (BTL/200ML),3
SALES,BINTANG FARMA. CV,44772,CHAMPS EMULSION (BTL/350ML),72
SALES,BONA 1.Ap,44772,CHAMPS EMULSION (BTL/200ML),6
SALES,BONA 1.Ap,44772,CHAMPS EMULSION (BTL/350ML),6
SALES,ROMERO.Ap,44772,CHAMPS EMULSION (BTL/200ML),6
SALES,SAUDARA JAYA.Ap,44772,CHAMPS EMULSION (BTL/350ML),24
SALES,PAK PAK. TO,44772,CHAMPS EMULSION (BTL/200ML),4
SALES,KASIH AGAPE.Ap,44772,CHAMPS VIT C 100MG (BTL/30),6
SALES,KASIH AGAPE.Ap,44772,NATURALLE BETA CAROTENE 6MG (BTL/30S),1
SALES,BIDARA.Ap,44772,CHAMPS EMULSION (BTL/200ML),4
SALES,SINAR BINTANG.Ap,44775,CHAMPS VIT C 100MG (BTL/30),7
SALES,SINAR BINTANG.Ap,44775,NATURALLE BETA CAROTENE 6MG (BTL/30S),2
SALES,SINAR BINTANG.Ap,44775,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),2
SALES,SITI AMNA.Klinik,44775,CHAMPS EMULSION (BTL/350ML),2
SALES,RISDA.Bidan,44776,CHAMPS EMULSION (BTL/200ML),1
SALES,RISDA.Bidan,44776,CHAMPS EMULSION (BTL/350ML),1
SALES,DETTY.Ap,44777,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,YOHANA FARMA.Ap,44778,CHAMPS EMULSION (BTL/200ML),12
SALES,KOPERASI SERBA USAHA BINTANG ABADI NUSANTARA,44778,CHAMPS EMULSION (BTL/200ML),24
SALES,CAHAYA RAYA.Ap,44779,CHAMPS EMULSION (BTL/200ML),4
SALES,CAHAYA RAYA.Ap,44779,CHAMPS EMULSION (BTL/350ML),4
RETUR,RIZKY.Ap,44781,NATURALLE FISH OIL 1000MG (BTL/60S),-1
SALES,GUNA F.Ap,44781,CHAMPS EMULSION (BTL/200ML),2
SALES,GUNA F.Ap,44781,CHAMPS EMULSION (BTL/350ML),2
SALES,ANUGRAH PERSADA.Ap,44781,CHAMPS EMULSION (BTL/200ML),4
SALES,ANUGRAH PERSADA.Ap,44781,CHAMPS EMULSION (BTL/350ML),4
SALES,PANCUR BATU.Ap,44781,CHAMPS EMULSION (BTL/200ML),4
SALES,BONA JAYA.AP,44783,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),60
SALES,BONA 1.Ap,44783,NATURALLE GARLIC OIL 3000MG (BTL/100S),2
SALES,BINTANG FARMA. CV,44783,CHAMPS EMULSION (BTL/200ML),48
SALES,BINTANG FARMA. CV,44783,CHAMPS VIT C 100MG (BTL/30),24
SALES,BINTANG FARMA. CV,44783,MAXITON SOFT CAP (BTL/30S),24
SALES,BINTANG FARMA. CV,44783,NATURALLE VIT E 250IU (BTL/30S),24
SALES,BINTANG FARMA. CV,44783,NATURALLE FISH OIL 1000MG (BTL/60S),18
SALES,BINTANG FARMA. CV,44783,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,BINTANG FARMA. CV,44783,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,PANCUR BATU.Ap,44783,NATURALLE FISH OIL 1000MG (BTL/60S),2
SALES,MW RAMBUTAN 2.Ap,44785,CHAMPS EMULSION (BTL/200ML),4
SALES,BUDIMAN JAYA.TO,44785,CHAMPS EMULSION (BTL/350ML),4
SALES,OK.Swalayan,44785,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),3
SALES,OK.Swalayan,44785,CHAMPS VIT C 100MG (BTL/30),3
SALES,RIZKY.Ap,44786,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,RAYA IV.Ap,44786,CHAMPS EMULSION (BTL/200ML),12
SALES,PT. KALIMAS GLOBAL ASIA,44786,CHAMPS EMULSION (BTL/200ML),24
SALES,PT. KALIMAS GLOBAL ASIA,44786,CHAMPS EMULSION (BTL/350ML),24
SALES,TANJUNG SARI.Ap,44788,MAXITON SOFT CAP (BTL/30S),4
SALES,SAUDARA JAYA.Ap,44788,CHAMPS EMULSION (BTL/200ML),24
SALES,SAUDARA JAYA.Ap,44788,CHAMPS VIT C 100MG (BTL/30),24
RETUR,PANCUR BATU.Ap,44791,NATURALLE FISH OIL 1000MG (BTL/60S),-2
SALES,WATIYEM.Bidan,44791,CHAMPS EMULSION (BTL/200ML),12
SALES,WATIYEM.Bidan,44792,CHAMPS VIT C 100MG (BTL/30),50
RETUR,DETTY.Ap,44793,NATURALLE FISH OIL 1000MG (BTL/60S),-1
RETUR,PERDAGANGAN. Ap,44793,NATURALLE BETA CAROTENE 6MG (BTL/30S),-12
RETUR,PERDAGANGAN. Ap,44793,NATURALLE VIT E 250IU (BTL/30S),-20
RETUR,PERDAGANGAN. Ap,44793,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-2
RETUR,PERDAGANGAN. Ap,44793,CHAMPS VIT C 100MG (BTL/30),-1
RETUR,PERDAGANGAN. Ap,44793,NATURALLE FISH OIL 1000MG (BTL/60S),-3
SALES,KURNIA FARMA.Ap,44795,CHAMPS EMULSION (BTL/350ML),4
SALES,AGUNG.TO,44795,CHAMPS EMULSION (BTL/200ML),24
SALES,AL- BAROKAH. UD.,44795,CHAMPS VIT C 100MG (BTL/30),24
SALES,BONA JAYA.AP,44796,CHAMPS EMULSION (BTL/200ML),48
SALES,RAMAIDA SIBURIAN.Bidan,44796,CHAMPS EMULSION (BTL/200ML),6
RETUR,SUSU NEW ASIA MANDIRI. TK,44797,NATURALLE FISH OIL 1000MG (BTL/60S),-1
SALES,BINTANG FARMA. CV,44797,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,BINTANG FARMA. CV,44797,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,VITA SARI.Ap,44799,NATURALLE VIT E 250IU (BTL/30S),36
SALES,VITA SARI.Ap,44799,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,VITA SARI.Ap,44799,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,MAJU.Ap,44799,CHAMPS EMULSION (BTL/200ML),12
SALES,AGUNG.TO,44799,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,AMANAH KLINIK PRATAMA,44802,NATURALLE VIT E 250IU (BTL/30S),4
SALES,AMANAH KLINIK PRATAMA,44802,CHAMPS EMULSION (BTL/200ML),4
SALES,SAUDARA JAYA.Ap,44802,CHAMPS EMULSION (BTL/350ML),12
SALES,SAUDARA JAYA.Ap,44802,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA JAYA.Ap,44802,MAXITON SOFT CAP (BTL/30S),24
SALES,SAUDARA JAYA.Ap,44802,NATURALLE KACIP FATIMAH PLUS (BTL/60),5
SALES,SAUDARA JAYA.Ap,44802,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,RAYA IV.Ap,44802,CHAMPS VIT C 100MG (BTL/30),12
SALES,TANJUNG SARI.Ap,44804,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),1
SALES,GAMMA. AP,44804,CHAMPS EMULSION (BTL/200ML),4
SALES,GAMMA. AP,44804,CHAMPS EMULSION (BTL/350ML),4
SALES,GAMMA. AP,44804,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,PT. KALIMAS GLOBAL ASIA,44804,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,PT. KALIMAS GLOBAL ASIA,44804,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,SAUDARA JAYA.Ap,44804,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
SALES,GAMMA. AP,44804,MAXITON SOFT CAP (BTL/30S),2
SALES,MEGAH TETAP SAKTI.PT,44804,CHAMPS EMULSION (BTL/350ML),24
SALES,MEGAH TETAP SAKTI.PT,44804,NATURALLE TONGKAT ALI PLUS (BTL/60),6
SALES,PT. KALIMAS GLOBAL ASIA,44804,CHAMPS EMULSION (BTL/200ML),24
SALES,PT. KALIMAS GLOBAL ASIA,44804,CHAMPS EMULSION (BTL/350ML),24
SALES,RAYA III.Ap,44804,CHAMPS EMULSION (BTL/200ML),4
SALES,BONA JAYA.AP,44804,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,44804,CHAMPS VIT C 100MG (BTL/30),24
SALES,BONA JAYA.AP,44804,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BONA JAYA.AP,44804,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,SARI GUNUNG.Ap,44804,CHAMPS EMULSION (BTL/200ML),48
SALES,SARI GUNUNG.Ap,44804,CHAMPS EMULSION (BTL/350ML),24
SALES,SARI GUNUNG.Ap,44804,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),12
SALES,SARI GUNUNG.Ap,44804,CHAMPS VIT C 100MG (BTL/30),72
SALES,SARI GUNUNG.Ap,44804,MAXITON SOFT CAP (BTL/30S),36
SALES,SARI GUNUNG.Ap,44804,NATURALLE BETA CAROTENE 6MG (BTL/30S),36
SALES,SARI GUNUNG.Ap,44804,NATURALLE VIT E 250IU (BTL/30S),36
SALES,SARI GUNUNG.Ap,44804,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,SINAR RAYA.Ap,44804,CHAMPS EMULSION (BTL/200ML),24
SALES,SERASI.Ap,44804,CHAMPS EMULSION (BTL/200ML),4
SALES,AGUNG.TO,44804,NATURALLE VIT E 250IU (BTL/30S),36
SALES,AGUNG.TO,44804,NATURALLE TONGKAT ALI PLUS (BTL/60),14
SALES,AGUNG.TO,44804,NATURALLE FISH OIL 1000MG (BTL/60S),36
SALES,BONA JAYA.AP,44804,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
SALES,VITA SARI.Ap,44804,CHAMPS VIT C 100MG (BTL/30),48
SALES,VITA SARI.Ap,44804,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,44804,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,VITA SARI.Ap,44804,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),72
SALES,SERASI. KLINIK PRATAMA,44805,CHAMPS EMULSION (BTL/200ML),1
SALES,SERASI. KLINIK PRATAMA,44805,CHAMPS EMULSION (BTL/350ML),1
SALES,SAUDARA BARU.Ap,44806,CHAMPS EMULSION (BTL/200ML),24
SALES,VITA SARI.Ap,44807,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BONA 1. AP,44807,CHAMPS VIT C 100MG (BTL/30),6
SALES,BONA 1. AP,44807,NATURALLE BETA CAROTENE 6MG (BTL/30S),1
SALES,INDAH.Ap,44807,CHAMPS EMULSION (BTL/200ML),4
RETUR,BERSAMA.TO,44809,NATURALLE TONGKAT ALI PLUS (BTL/60),-3
RETUR,PT. MENARA ANUGERAH SENTOSA,44810,NATURALLE FISH OIL 1000MG (BTL/60S),-2
SALES,PT. KALIMAS GLOBAL ASIA,44810,CHAMPS VIT C 100MG (BTL/30),12
SALES,PT. KALIMAS GLOBAL ASIA,44810,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,ARDUMAS.Bidan,44810,CHAMPS EMULSION (BTL/200ML),12
SALES,HUSADA.Ap,44810,CHAMPS EMULSION (BTL/200ML),4
SALES,DEARMA.Ap,44811,CHAMPS EMULSION (BTL/200ML),7
SALES,PT. KALIMAS GLOBAL ASIA,44811,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,SETIA FARMA.Ap,44812,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,PT. KALIMAS GLOBAL ASIA,44812,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,PT. KALIMAS GLOBAL ASIA,44812,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,JASANTA.AP,44814,CHAMPS EMULSION (BTL/200ML),2
SALES,JASANTA.AP,44814,MAXITON SOFT CAP (BTL/30S),1
SALES,BIDARA.Ap,44814,CHAMPS EMULSION (BTL/200ML),4
SALES,KARYAWAN  ERICA,44814,CHAMPS EMULSION (BTL/350ML),1
SALES,AMANAH KLINIK PRATAMA,44816,CHAMPS EMULSION (BTL/200ML),6
SALES,PT. KALIMAS GLOBAL ASIA,44816,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,PT. KALIMAS GLOBAL ASIA,44816,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,GUNA FARMA. AP,44816,MAXITON SOFT CAP (BTL/30S),2
SALES,BONA JAYA.AP,44817,CHAMPS EMULSION (BTL/200ML),24
SALES,BONA JAYA.AP,44817,CHAMPS EMULSION (BTL/350ML),24
SALES,BONA JAYA.AP,44817,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,44817,NATURALLE VIT E 250IU (BTL/30S),12
SALES,BONA JAYA.AP,44817,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,BONA JAYA.AP,44817,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,BINTANG FARMA. CV,44817,CHAMPS EMULSION (BTL/200ML),48
SALES,BINTANG FARMA. CV,44817,MAXITON SOFT CAP (BTL/30S),24
SALES,BINTANG FARMA. CV,44817,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BINTANG FARMA. CV,44817,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),1
SALES,BINTANG FARMA. CV,44817,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),23
SALES,SAUDARA JAYA.Ap,44818,CHAMPS EMULSION (BTL/200ML),24
SALES,SAUDARA JAYA.Ap,44818,CHAMPS EMULSION (BTL/350ML),20
SALES,SAUDARA JAYA.Ap,44818,NATURALLE BETA CAROTENE 6MG (BTL/30S),20
SALES,SAUDARA JAYA.Ap,44818,NATURALLE VIT E 250IU (BTL/30S),24
SALES,SAUDARA JAYA.Ap,44818,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,SAUDARA JAYA.Ap,44818,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,KURNIA FARMA.Ap,44818,CHAMPS EMULSION (BTL/200ML),24
SALES,ALMAQVIRA.Ap,44819,CHAMPS EMULSION (BTL/200ML),2
SALES,SINAR BINTANG.Ap,44819,MAXITON SOFT CAP (BTL/30S),4
SALES,SINAR BINTANG.Ap,44819,NATURALLE BETA CAROTENE 6MG (BTL/30S),2
SALES,VITA SARI.Ap,44819,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,VITA SARI.Ap,44819,NATURALLE TONGKAT ALI PLUS (BTL/60),12
SALES,VITA SARI.Ap,44819,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,SARI GUNUNG.Ap,44819,CHAMPS EMULSION (BTL/350ML),24
SALES,VITA SARI.Ap,44819,CHAMPS EMULSION (BTL/350ML),36
